arg-id,comment-id,argument
A518_1,518,露天風呂が少しぬるかった
A519_0,519,海沿いにあるので露天風呂が気持ちいい
A519_1,519,夕暮れ時がオススメ
A520_0,520,露天風呂は汚くておすすめできない
A520_1,520,内風呂はまあまあ
A521_0,521,浴場と脱衣場は使いやすい
A521_1,521,原泉が冷泉で沸かし湯になる
A522_0,522,朝日が綺麗
A522_1,522,サウナが欲しい
A523_0,523,温泉、コスト、スタッフ、料理が良かった
A523_1,523,また行きたい
A524_0,524,雨で日の出は見られなかったが、雨の幻想的な雰囲気が良かった
A525_0,525,部屋からの眺めが良い
A525_1,525,お風呂は一晩中入浴できる
A526_0,526,ホテルからの景色が良い
A526_1,526,スッキリ起きることができた
A527_0,527,ぬるま湯風呂があり、熱いお湯が苦手な人でも入れる
A528_0,528,食事が美味しい
A528_1,528,かぶと煮は油濃く、他の料理の味を消してしまう
A528_2,528,買い物したワカメはとても美味しい
A529_0,529,食事が最高
A529_1,529,眺めが良かった
A529_2,529,部屋が狭かった
A530_0,530,景観の良い温泉
A530_1,530,入浴のみなら430円でリーズナブル
A531_0,531,日帰り入浴で浴室から海の眺めが最高
A532_0,532,部屋が良かった
A532_1,532,スタッフが良かった
A532_2,532,また泊まりたいと思った
A533_0,533,館内は清潔感がある
A533_1,533,料理が良かった
A534_0,534,眺めがすごくいい
A534_1,534,値段が高くないのでまた行きたい
A535_0,535,料理の量が多く、満足
A536_0,536,夕食の海鮮が美味しい
A536_1,536,部屋から海が見れて最高
A537_0,537,露天風呂で美しい海の風景が見える
A537_1,537,ソフトクリームが美味しい
A538_0,538,露天風呂からリアス式海岸と太平洋の景色が見える
A539_0,539,スタッフ、お風呂、食事、お部屋に大満足
A539_1,539,ぜひまた来たい
A540_0,540,サービスがとても良かった
A540_1,540,場所が良かった
A541_0,541,奇麗なホテルで素敵な眺め
A541_1,541,太平洋に立ち向かう姿のホテル
A541_2,541,ホテルマンは優しく親切
A542_0,542,食事がとてもよかった
A542_1,542,風呂がとてもよかった
A542_2,542,翌朝の日の出の眺めがとてもよかった
A543_0,543,温泉と景色が最高
A543_1,543,料理が美味しい
A544_0,544,海鮮のコスパがとても良い
A544_1,544,鮑の踊り食いが楽しめる
A545_0,545,海を望む景色が素晴らしい
A545_1,545,ご来光も見られる
A546_0,546,まったりできた
A546_1,546,三回目で日の出が見れた
A547_0,547,秋晴れの日には露天風呂からの海の輝きが最高
A548_0,548,毎年来ている
A548_1,548,料理も景色も最高
A549_0,549,場所が少しわかりづらい
A549_1,549,日帰り入浴は夜8時まで
A550_0,550,素敵な景観の温泉
A550_1,550,日帰り入浴も人気
A551_0,551,眺めが最高
A551_1,551,料理が海鮮尽くしで満足
A552_0,552,当日予約でもオーシャンビューの部屋を利用できた
A552_1,552,2階でも眺めが良い
A553_0,553,ロビーからの海の眺めは文句なし
A553_1,553,浴場からも同様の眺め
A554_0,554,眺めが素晴らしい
A554_1,554,ホテルの対応に満足
A555_0,555,景色が最高
A555_1,555,食事が最高
A555_2,555,鮪のかまが驚くほど美味しい
A556_0,556,ワカメがたくさん食べられた
A556_1,556,金庫と非常用懐中電灯が無かった
A557_0,557,食事のボリュームがすごい
A557_1,557,食べ切れなかった
A558_0,558,大浴場は少し熱め
A558_1,558,露天風呂の景色が最高
A559_0,559,お魚が美味しい
A559_1,559,お魚たっぷりの料理でお腹いっぱい
A560_0,560,サービスと料理に言うことなし
A561_0,561,眺めが良く、とても良い温泉
A562_0,562,温泉からの眺めが最高
A563_0,563,部屋からの展望が最高
A563_1,563,温泉からの展望が最高
A564_0,564,絶景スポット
A564_1,564,大人480円はお得
A565_0,565,日帰り温泉で利用
A565_1,565,景色が良い
A566_0,566,鉱泉で加温して掛け流し
A567_0,567,駐車場に足湯があり、最高だった
A568_0,568,海を観ながらの露天風呂が素敵
A569_0,569,料理が美味しい
A569_1,569,お酒が安いのが嬉しい
A570_0,570,リーズナブルで景色がとても良い温泉
A571_0,571,海の間近のホテル
A571_1,571,殻つき雲丹がめっちゃ旨かった
A572_0,572,お風呂がきれいで気持ち良かった
A573_0,573,料理が良かった
A573_1,573,露天風呂からの眺めが最高
A574_0,574,食事が美味しい
A574_1,574,眺めが素敵
A575_0,575,露天風呂からの景色が抜群に良い
A576_0,576,眺めがとても良い
A576_1,576,館内がとても綺麗
A577_0,577,雄大な海の景色を見ながら足湯を楽しめる
A578_0,578,素晴らしい眺めに感動
A578_1,578,沢山のお料理に感動
A579_0,579,露天風呂からの一面海のロケーションが最高
A580_0,580,海が丸見えのお風呂が癒される
A580_1,580,また行きたいと思う
A581_0,581,建物が新しい
A581_1,581,震災復興後から頑張っている宿
A582_0,582,海を見ながらの温泉が最高
A583_0,583,露天風呂から眺める大船渡湾が最高
A584_0,584,お風呂から見える太平洋が素晴らしい
A585_0,585,浴室からの展望が良い
A585_1,585,値打ちな温泉
A586_0,586,絶景露天風呂が最高
A587_0,587,料理がとても美味しかった
A587_1,587,三陸の醍醐味を感じることができた
A588_0,588,露天風呂が狭いが景色が良い
A589_0,589,露天風呂からの景色が最高
A590_0,590,お風呂から日の出が拝めるのが最高
A591_0,591,食べ切れないほどの海の幸
A591_1,591,全てにおいて最高
A592_0,592,まぐろ兜煮が食べ放題で美味しい
A593_0,593,料理は噂どおり素晴らしい
A594_0,594,温泉なのか宿泊できるスーパー銭湯なのか疑問
A595_0,595,夕食のさざ波コースでアワビが焼きと刺し身で丸2つ食べられる
A596_0,596,晴天で海が一望できた
A596_1,596,気持ちいいお湯だった
A597_0,597,料理が良く、量も多い
A597_1,597,部屋の壁が薄い
A598_0,598,夕食に期待している
A599_0,599,足湯が無料
A599_1,599,景色が抜群
A600_0,600,歩いて行ける範囲にお店がない
A601_0,601,食べきれないほどの食事と絶景が最高
A602_0,602,1人部屋だとオーシャンビューが見られない
A603_0,603,新しいので清潔感がある
A603_1,603,景色がとても良い
A604_0,604,お風呂が良い
A604_1,604,ご飯が美味しい
A604_2,604,朝から刺身がある
A605_0,605,花火大会があるらしい
A605_1,605,また宿泊したい
A606_0,606,受付に言えば無料でタオルがもらえる
A606_1,606,仕事帰りに寄れる
A607_0,607,お風呂からのオーシャンビューが最高
A608_0,608,食べ物の量が非常に多かった
A609_0,609,海を眺めながらの温泉は格別
A610_0,610,部屋からの眺望がおすすめ
A610_1,610,食事がおすすめ
A611_0,611,宴会で鮪の頭の煮付けの出し忘れがあった
A612_0,612,夕食は海鮮尽くめで食べきれないほど
A613_0,613,料理が美味しかった
A613_1,613,量が多くて食べきれなかった
A614_0,614,朝日が昇る湾口がとても綺麗
A615_0,615,食事、サービス、ロケーションが文句なし
A616_0,616,静かでのんびりできる温泉
A617_0,617,全ての料理が最高
A617_1,617,また来たい
A618_0,618,手頃な金額で温泉付きで泊まれる
A619_0,619,太平洋が望める大浴場が大変良かった
A620_0,620,お食事がとても美味しい
A621_0,621,料理、部屋、接客が良い
A622_0,622,露天風呂が最高
A623_0,623,新しい施設
A623_1,623,オーシャンビューが良い
A624_0,624,接客が素晴らしい
A624_1,624,チェックアウトでの見送りが素晴らしい
A625_0,625,ロケーションが最高
A625_1,625,漁師料理が最高
A626_0,626,食べ物が美味しい
A626_1,626,景色が抜群
A627_0,627,夜のお風呂は利用できない
A628_0,628,露天風呂からのオーシャンビューが最高
A629_0,629,綺麗で広いのでゆったりできた
A630_0,630,美味しい料理
A630_1,630,浜風が心地よい
A631_0,631,コスパが良い
A631_1,631,お湯が良い
A632_0,632,海を望む露天風呂が素晴らしい
A633_0,633,無料の足湯がある
A634_0,634,料理が美味しい
A634_1,634,部屋が少し狭い
A635_0,635,アクセスが悪い
A635_1,635,料理が美味しい
A636_0,636,ロケーションが良く、くつろげる施設
A637_0,637,天然温泉とオーシャンビューが良い
A638_0,638,スタッフの対応が全て良かった
A639_0,639,見晴らしが良い
A639_1,639,サービスが十分
A639_2,639,また行きたい
A640_0,640,眺めもお風呂も最高
A641_0,641,年寄りがごろんとなれる無料の部屋があると良い
A642_0,642,海の幸の素材が新鮮
A643_0,643,朝日を望める大浴場が素晴らしい
A644_0,644,露天風呂の景色が最高
A645_0,645,オーナーが漁師なので料理が最高
A646_0,646,綺麗で朝風呂に最適
A646_1,646,復興を応援している
A647_0,647,露天風呂にホタルがやってきた
A648_0,648,霧が出てくると気温が下がる
A649_0,649,絶景でとても癒やされた
A650_0,650,清潔で気持ち良い
A650_1,650,料理が美味しい
A651_0,651,料理が美味しかった
A651_1,651,また行きたい
A652_0,652,露天風呂からの眺めが最高
A653_0,653,料理がとても美味しかった
A654_0,654,食事、部屋、料金が最高
A655_0,655,食事はいまいち
A656_0,656,夕飯がとても美味しかった
A657_0,657,ロビーからの太平洋の眺めが最高
A658_0,658,大浴場がかなり良かった
A659_0,659,オーシャンビューの露天風呂が最高
A660_0,660,フロントのお兄さんの対応がとても良かった
A661_0,661,入り口が狭い
A661_1,661,大型バスは大丈夫か心配
A662_0,662,海の幸の食事が最高
A662_1,662,オーシャンビューのロケーションが最高
A663_0,663,海の見える湯船でくつろげた
A664_0,664,風呂以外は最高
A665_0,665,食事とお風呂が最高
A666_0,666,大手術の末無事生還を果たした友と一宿一飯
A667_0,667,ドーミーインより良くて驚いた
A668_0,668,また利用したい
A669_0,669,マグロのかぶと煮が絶品
A670_0,670,日帰り入浴客は20時まで利用可能
A671_0,671,温泉が良い
A671_1,671,料理が良い
A671_2,671,眺望が良い
A672_0,672,景色が良かった
A672_1,672,料理が良かった
A673_0,673,食べ物が美味しい
A673_1,673,コスパが良い
A674_0,674,朝食抜きの対応に残念
A675_0,675,食べ物が良い
A675_1,675,温泉がリーズナブル
A676_0,676,言うことなし
A677_0,677,料理がすごくいい
A678_0,678,また行きたくなった
A679_0,679,露天風呂からの眺めが最高
A680_0,680,復興で何年も過ごした日々
A681_0,681,料理がかなりのボリューム
A682_0,682,足湯がある
A683_0,683,景色が最高
A683_1,683,コスパが最高
A684_0,684,マグロのカブト煮が最高
A685_0,685,気持ち良く過ごせた
A686_0,686,ブリカマがすごく美味しかった
A687_0,687,とても良くゆっくりと過ごせる
A688_0,688,毎年訪れている
A689_0,689,露天風呂からのロケーションが良い
A690_0,690,お手入れが行き届いている
A690_1,690,入って暖かい
A691_0,691,食事が良い
A691_1,691,風呂が良い
A691_2,691,対応が良い
A692_0,692,宿泊しないという選択肢はない
A693_0,693,ゆっくりできた
A694_0,694,ぬるま湯でゆっくりできる
A695_0,695,料理が最高
A695_1,695,景色も最高
A696_0,696,眺めが良い
A697_0,697,たなごが焼きすぎだった
A698_0,698,お湯がぬるめで、長く入るのに良い
A699_0,699,露天風呂の眺めが最高
A700_0,700,露天風呂からの海の眺めが良い
A701_0,701,海からの眺めが良かった
A702_0,702,きれいで広く、気持ちいい
A703_0,703,温泉がほっこりする
A704_0,704,部屋からの景観が素晴らしい
A705_0,705,大きな雛飾りがある
A706_0,706,施設がきれい
A707_0,707,オーシャンビュー
A707_1,707,温泉がある
A707_2,707,青く輝く海が見える
A708_0,708,絶景の露天風呂がある
A709_0,709,絶景温泉がある
A710_0,710,郷土料理が美味しい
A711_0,711,温泉が気持ちよかった
A712_0,712,眺めが素晴らしい
A713_0,713,名物のマグロのかぶと煮
A714_0,714,海が見えるロケーションが良い
A715_0,715,屋上に出られて夜景が楽しめる
A716_0,716,露天風呂が小さい
A717_0,717,まあまあ
A718_0,718,オーシャンビューが文句無し
A719_0,719,眺めと海鮮が最高
A720_0,720,ビューが良い
A720_1,720,親切なサービス
A720_2,720,海の幸が豊富
A720_3,720,温泉がある
A721_0,721,景色が最高
A722_0,722,料理の量が多すぎた
A723_0,723,景色がいい
A724_0,724,温泉が良い
A725_0,725,食事が良い
A725_1,725,景色が良い
A726_0,726,海がきれいに見える
A727_0,727,景色が良い
A728_0,728,きれい
A729_0,729,良い温泉
A730_0,730,お食事が最高
A731_0,731,朝日がきれい
A732_0,732,料理が美味しい
A733_0,733,オーシャンビューが魅力
A734_0,734,最高
A735_0,735,スーパー銭湯
A736_0,736,食事が最高
A737_0,737,特に無し
A738_0,738,素晴らしい景色
A739_0,739,値段相応
A740_0,740,眺めが良い
A741_0,741,よかった
A742_0,742,眺めが良い
A743_0,743,また伺います
A745_0,745,景色が最高
A746_0,746,食事が最高
A747_0,747,足湯があるがぬるかった
A748_0,748,絶景
A749_0,749,コスパが良い
A750_0,750,ホテルのおもてなしが格別で、充実した時間を過ごせた
A750_1,750,温泉から雄大な景色を眺めながらリラックスできる
A750_2,750,復興しつつある地域で感動する人々に会った
A750_3,750,ショーやアクティビティが定期的に開催される
A750_4,750,美味しくてボリュームのある食事が提供され、地元のオリジナル商品で構成されている
A750_5,750,ロビーショップで地域の代表的な製品を購入できる
A750_6,750,駐車場がとても広い
A750_7,750,入場時に靴を脱いで安全なロッカーに保管する
A750_8,750,さまざまなアクティビティを楽しめる美しい地域
A750_9,750,多くのガイドが利用可能で、フロントから連絡可能
A750_10,750,日本語、英語、フランス語を話すイザベルに質問できる
A751_0,751,価格が安く、体験が非常に良かった
A751_1,751,朝食が充実している
A751_2,751,サービススタッフの態度が親切
A751_3,751,施設の説明を熱心にしてくれた
A751_4,751,一泊だけの滞在でも旅の疲れが癒された
A752_0,752,ホテルの温泉は快適で、美しい海の景色を眺められる
A752_1,752,露天風呂から東の海が見え、早朝にはご来光も見られる
A752_2,752,温泉は一晩中利用でき、深夜や早朝に入浴できて便利
A752_3,752,温泉の泉質が良い
A752_4,752,サービススタッフが親切で丁寧に対応してくれた
A752_5,752,夕食と朝食は地元の食材と新鮮な魚介類を使用し、とても豪華
A752_6,752,ユニークでおいしい魚介類をたくさん食べた
A752_7,752,ホテルはBRT駅のすぐ隣にあり、訪れる価値がある
A753_0,753,朝食は何時から提供可能か
A753_1,753,朝食後、何時にホテルを出発できるか
A754_0,754,素晴らしい温泉ホテル
A754_1,754,海の景色が素晴らしい
A754_2,754,部屋はとても快適で広い
A754_3,754,湾を望む露天風呂がある
A754_4,754,温泉が最高
A754_5,754,夕食が5つ星
A755_0,755,いい温泉
A755_1,755,素敵な海の景色の部屋
A756_0,756,大船渡温泉に2泊した
A756_1,756,海の幸が豊富で期待を裏切らない
A756_2,756,夕食はボリュームたっぷりで、朝食も豪華
A756_3,756,お風呂は標準的で、内湯が2つと海に面した外湯がある
A756_4,756,景色はとても美しい
A756_5,756,部屋の壁が薄く、隣や廊下、上階の音が聞こえる
A756_6,756,騒がしい家族の音で睡眠が妨げられた
A756_7,756,新しいスリッパが提供されず、他人のスリッパを再利用する必要がある
A756_8,756,部屋にシャワーや水のボトルがない
A756_9,756,部屋のアメニティが非常に限られている
A756_10,756,騒音の問題があるため、目的地としてはお勧めしない
A757_0,757,みちのくトレイルハイカーとして訪問
A757_1,757,つたない日本語でも歓迎してもらえた
A757_2,757,夕食が期待をはるかに上回る素晴らしさ
A757_3,757,充実した和朝食も素晴らしい
A757_4,757,温泉には湾を一望する屋外プールがあり、一晩中利用可能
A757_5,757,価値がある
A758_0,758,本州中北部の桜ツアーの一環として宿泊
A758_1,758,いくつかの素敵なホテルに泊まったが、ここが一番楽しかった
A758_2,758,早めに到着して荷物を置き、碁石海岸を観光
A758_3,758,完璧な英語を話すスタッフがいて、常に気にかけてくれた
A759_0,759,朝食ビュッフェが日本のホテルで食べた中で最高
A759_1,759,部屋からの眺めが素晴らしい
A759_2,759,シャワールームに大きな窓があり、景色を楽しめる
A759_3,759,価格が手頃でホテルが快適
A759_4,759,滞在を本当に楽しんだ
A759_5,759,エリアにレストランが少ないので、夕食の場所を事前に調べるべき
A760_0,760,設備は清潔で広い
A760_1,760,水は透明で循環され、塩素が加えられている
A760_2,760,露天風呂で塩素臭が強い
A760_3,760,食堂でも塩素の匂いがある
A760_4,760,食べ物はとても美味しく、特に新鮮なワカメが美味しかった
A760_5,760,部屋とリネンは清潔
A760_6,760,スタッフは親切
A760_7,760,温泉が苦手な方でも最適
A761_0,761,三陸の温泉と海の幸を満喫するために大船渡温泉ホテルに宿泊
A762_0,762,大船渡の魅力を安全に体感できる温泉ホテル
A762_1,762,客室から魅惑的な海と山々を眺められる
A762_2,762,ダイニングルームで新鮮な海の幸を楽しめる
A762_3,762,温泉は天然のミネラルと海の景色で心を落ち着かせる
A762_4,762,フロントで地元の牛乳を使ったアイスクリームを販売
A762_5,762,オーナーはゲストの安全と快適さを優先
A763_0,763,大船渡温泉に一泊し、おもてなしと価値に感動
A763_1,763,BRTで迎えに来てくれるバンがある
A763_2,763,中学生のグループに子供向けの夕食を提供してくれた
A764_0,764,部屋は特に素晴らしくないが、夕食と温泉は素晴らしい
A764_1,764,三陸地域の海の異国情緒を楽しめる
A764_2,764,料理は完璧に準備されており、リーズナブルな価格
A764_3,764,温泉は標準的で快適、清潔、整頓されている
A764_4,764,部屋に2つの風呂があり、バルコニーにも1つある
A764_5,764,バルコニーからの景色が素晴らしい
A764_6,764,地理的に便利な場所にある
A764_7,764,唯一の不満は歩行者用の道路がないこと
A765_0,765,静かな環境でお風呂に入りながら海を眺められる
A765_1,765,夜景から日の出まで美しい
A765_2,765,夕食も朝食もとても美味しくてボリュームがある
A765_3,765,志田さんに感謝
A766_0,766,仙台から新幹線で一関市まで行き、そこからバスで大船渡まで行く
A766_1,766,美しい山や森の景色を楽しめる
A766_2,766,都会に住む人にとっては魂のチキンスープのような体験
A768_0,768,美しい湾を眺めながら入浴できる
A768_1,768,部屋でプライベートに入浴することはできない
A769_0,769,素晴らしいホテル
A769_1,769,温泉がある
A769_2,769,美味しい料理
A769_3,769,海が見える清潔な部屋
A769_4,769,スタッフのサービスがハイレベル
A770_0,770,チェックイン後、非常にユニークで精巧に調理されたシーフード料理のディナーが提供される
A770_1,770,温泉サービスも提供している
A770_2,770,ビーチから近く、夜には海を眺めながら温泉を楽しめる
A770_3,770,翌日は早起きして日の出を見ながら温泉に入るのが特徴
A770_4,770,宿泊料金は1人1日200万程度（サービス込み）
A771_0,771,温泉に浸かりながら朝日を眺めることができる
A771_1,771,ぜひ来てください
A772_0,772,浴槽からの素晴らしい海の景色
A772_1,772,美しい場所
A772_2,772,ここでリラックスするのが大好き
A773_0,773,美しい景色
A773_1,773,温泉が450円でお得
A774_0,774,温泉が気持ちよかった
A774_1,774,景色が最高
A775_0,775,良い
A776_0,776,素晴らしい場所、素晴らしい景色
A777_0,777,素晴らしい
A778_0,778,素晴らしい場所
A779_0,779,面白い
